wavelength spec_sum spec_optimal
6018.88 2046.82 2044.64
6021.74 2029.45 2030.6
6024.6 2033.41 2034.81
6027.46 2045.62 2043.33
6030.32 2050.71 2048.28
6033.18 2046.11 2045.13
6036.04 2053.51 2053.08
6038.9 2053.23 2058.07
6041.76 2044.63 2046.71
6044.62 2033.23 2034.85
6047.48 2046.13 2050.4
6050.34 2034.27 2038.12
6053.2 2041.69 2044.51
6056.06 2039.69 2040.51
6058.92 2055.58 2061.99
6061.78 2036.08 2040.24
6064.64 2024.9 2027.19
6067.5 2030.06 2033.21
6070.36 2046.14 2049.97
6073.22 2038.1 2038.91
6076.08 2028.37 2033.9
6078.93 1997.04 2000.7
6081.79 2007.66 2007.61
6084.65 2009.76 2011.33
6087.51 2003.39 2007.29
6090.37 2005.55 2006.52
6093.23 1997.62 1998.51
6096.08 2008.12 2007.44
6098.94 2003.41 2002.67
6101.8 1988.45 1987.99
6104.66 1982.08 1983
6107.51 1984.62 1983.93
6110.37 1995.78 1992.97
6113.23 1980.18 1978.61
6116.09 1993.56 1992.29
6118.94 1992.51 1990.48
6121.8 1992.14 1987.43
6124.66 1976.54 1972.38
6127.51 1959.91 1959.76
6130.37 1967.46 1965.94
6133.22 1960.73 1962.44
6136.08 1929.71 1930.58
6138.94 1890.38 1893.53
6141.79 1889.13 1887
6144.65 1892.11 1890.45
6147.5 1920.5 1917.62
6150.36 1915.75 1915.09
6153.21 1924.83 1921.34
6156.07 1937.89 1933.56
6158.92 1932.73 1930.54
6161.78 1930.59 1929.04
6164.63 1943.27 1942.22
6167.49 1927.66 1929.32
6170.34 1934.39 1932.96
6173.2 1919.95 1920.14
6176.05 1914.52 1916.11
6178.91 1913.8 1913.58
6181.76 1942.15 1943.83
6184.61 1935.97 1933.67
6187.47 1914.02 1913.88
6190.32 1911.55 1914.13
6193.17 1917.42 1918.61
6196.03 1934.23 1936.7
6198.88 1929.95 1931.62
6201.73 1938.84 1936.22
6204.59 1920.6 1923.75
6207.44 1928.72 1931.2
6210.29 1928.65 1928.3
6213.14 1926.93 1927
6216 1918.28 1919.38
